Content ID,Content Type,Category,Reaction Type,Month,Score
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,peeking,10,35
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,peeking,8,35
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,cherish,5,70
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,cherish,2,70
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,cherish,7,70
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,cherish,3,70
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,hate,3,5
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,hate,4,5
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,hate,10,5
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,hate,6,5
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,love,2,65
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,love,6,65
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,love,9,65
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,love,4,65
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,super love,2,75
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,intrigued,12,45
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,intrigued,8,45
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,worried,7,12
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,worried,9,12
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,worried,8,12
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,like,12,50
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,like,11,50
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,heart,5,60
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,heart,4,60
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,heart,2,60
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,heart,10,60
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,want,2,70
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,want,12,70
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,adore,3,72
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,adore,10,72
1287b5c5-604b-462b-bf77-e64a8e89739e,photo,studying,adore,9,72
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,disgust,7,0
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,dislike,6,10
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,dislike,11,10
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,scared,8,15
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,interested,6,30
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,peeking,3,35
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,peeking,11,35
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,peeking,1,35
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,hate,9,5
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,love,6,65
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,indifferent,5,20
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,indifferent,6,20
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,indifferent,10,20
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,indifferent,11,20
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,super love,3,75
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,super love,8,75
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,intrigued,3,45
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,worried,11,12
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,like,1,50
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,like,5,50
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,heart,9,60
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,want,2,70
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,audio,education,adore,4,72
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,disgust,1,0
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,disgust,5,0
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,disgust,7,0
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,dislike,12,10
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,dislike,7,10
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,dislike,11,10
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,scared,9,15
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,scared,1,15
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,scared,11,15
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,scared,7,15
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,interested,2,30
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,interested,1,30
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,interested,8,30
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,interested,11,30
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,peeking,7,35
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,peeking,2,35
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,cherish,7,70
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,cherish,9,70
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,hate,8,5
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,love,10,65
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,love,5,65
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,indifferent,5,20
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,indifferent,7,20
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,indifferent,8,20
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,indifferent,6,20
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,super love,8,75
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,super love,3,75
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,intrigued,10,45
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,intrigued,4,45
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,worried,1,12
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,like,3,50
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,like,11,50
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,like,2,50
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,like,10,50
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,heart,9,60
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,heart,6,60
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,heart,10,60
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,heart,11,60
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,heart,7,60
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,want,1,70
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,want,8,70
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,adore,6,72
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,adore,7,72
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,adore,3,72
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,photo,cooking,adore,11,72
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,disgust,12,0
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,disgust,4,0
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,disgust,6,0
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,dislike,10,10
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,scared,6,15
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,interested,9,30
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,cherish,1,70
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,love,7,65
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,love,5,65
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,indifferent,5,20
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,super love,9,75
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,super love,12,75
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,super love,1,75
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,super love,4,75
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,intrigued,2,45
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,worried,10,12
1b7d1f70-21dd-483b-b395-e15f4c2368f1,photo,animals,like,6,50
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,disgust,8,0
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,scared,3,15
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,interested,3,30
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,interested,2,30
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,interested,10,30
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,peeking,1,35
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,peeking,2,35
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,cherish,12,70
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,cherish,6,70
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,hate,3,5
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,love,11,65
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,indifferent,11,20
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,super love,10,75
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,intrigued,4,45
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,worried,4,12
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,worried,3,12
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,worried,6,12
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,like,9,50
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,like,8,50
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,like,2,50
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,heart,9,60
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,heart,5,60
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,heart,3,60
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,heart,10,60
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,heart,7,60
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,heart,11,60
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,want,3,70
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,adore,1,72
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,adore,7,72
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,disgust,3,0
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,dislike,1,10
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,dislike,10,10
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,dislike,5,10
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,peeking,2,35
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,peeking,11,35
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,peeking,4,35
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,cherish,1,70
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,cherish,8,70
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,cherish,2,70
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,hate,7,5
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,hate,4,5
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,indifferent,7,20
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,super love,4,75
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,super love,5,75
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,worried,11,12
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,like,7,50
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,like,10,50
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,like,4,50
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,heart,6,60
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,want,3,70
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,want,5,70
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,want,12,70
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,want,2,70
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,audio,technology,adore,7,72
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,dislike,11,10
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,scared,11,15
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,peeking,7,35
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,cherish,1,70
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,cherish,2,70
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,cherish,10,70
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,hate,10,5
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,love,10,65
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,indifferent,1,20
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,indifferent,8,20
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,indifferent,5,20
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,super love,1,75
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,intrigued,7,45
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,intrigued,4,45
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,like,9,50
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,like,12,50
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,like,11,50
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,heart,1,60
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,audio,culture,want,7,70
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,disgust,3,0
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,disgust,10,0
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,disgust,11,0
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,disgust,8,0
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,dislike,2,10
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,dislike,11,10
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,dislike,1,10
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,scared,12,15
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,scared,10,15
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,interested,11,30
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,interested,4,30
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,interested,12,30
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,interested,7,30
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,peeking,6,35
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,cherish,2,70
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,hate,8,5
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,indifferent,4,20
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,indifferent,9,20
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,super love,5,75
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,super love,1,75
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,super love,11,75
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,intrigued,8,45
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,intrigued,3,45
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,intrigued,6,45
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,worried,8,12
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,worried,3,12
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,like,7,50
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,like,10,50
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,like,9,50
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,heart,3,60
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,want,8,70
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,adore,5,72
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,adore,2,72
3fc1f583-ce7e-4cfe-b891-d16976953fda,GIF,science,adore,3,72
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,disgust,4,0
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,disgust,10,0
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,disgust,7,0
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,dislike,8,10
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,dislike,9,10
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,scared,12,15
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,interested,9,30
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,interested,11,30
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,interested,3,30
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,interested,12,30
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,interested,6,30
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,peeking,7,35
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,cherish,10,70
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,cherish,6,70
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,hate,2,5
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,love,1,65
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,indifferent,4,20
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,indifferent,3,20
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,super love,6,75
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,intrigued,5,45
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,intrigued,2,45
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,intrigued,10,45
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,intrigued,9,45
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,worried,11,12
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,worried,6,12
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,worried,5,12
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,like,7,50
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,heart,8,60
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,heart,11,60
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,heart,12,60
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,want,11,70
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,want,4,70
5d3d5107-2404-4fb8-a9b6-3c8428492f64,video,studying,adore,3,72
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,disgust,9,0
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,dislike,10,10
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,scared,9,15
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,scared,5,15
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,interested,8,30
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,peeking,1,35
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,peeking,2,35
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,hate,12,5
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,hate,10,5
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,hate,3,5
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,love,8,65
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,love,2,65
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,indifferent,5,20
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,indifferent,3,20
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,indifferent,9,20
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,indifferent,8,20
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,indifferent,7,20
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,indifferent,11,20
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,super love,11,75
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,super love,1,75
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,intrigued,12,45
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,intrigued,7,45
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,worried,5,12
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,worried,1,12
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,like,8,50
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,heart,8,60
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,heart,5,60
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,want,5,70
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,want,6,70
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,want,9,70
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,adore,11,72
46c69019-89b5-4a13-9b8a-2942ca22837f,video,science,adore,2,72
2c043e74-63e2-472b-a31a-6ea060febfc1,GIF,Education,peeking,8,35
2c043e74-63e2-472b-a31a-6ea060febfc1,GIF,Education,intrigued,12,45
2c043e74-63e2-472b-a31a-6ea060febfc1,GIF,Education,adore,11,72
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,disgust,11,0
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,disgust,12,0
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,disgust,8,0
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,dislike,3,10
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,dislike,11,10
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,dislike,1,10
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,scared,1,15
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,scared,3,15
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,interested,9,30
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,interested,2,30
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,interested,10,30
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,peeking,7,35
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,peeking,4,35
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,cherish,12,70
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,cherish,5,70
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,hate,7,5
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,hate,2,5
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,love,7,65
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,love,1,65
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,love,10,65
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,indifferent,6,20
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,indifferent,9,20
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,indifferent,7,20
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,indifferent,8,20
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,indifferent,1,20
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,super love,5,75
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,super love,6,75
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,intrigued,8,45
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,intrigued,6,45
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,intrigued,10,45
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,worried,12,12
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,like,8,50
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,like,11,50
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,like,4,50
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,heart,11,60
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,heart,6,60
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,want,4,70
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,want,11,70
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,adore,11,72
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,adore,4,72
6b2db46f-f733-4b56-af09-0ed7bb232ed4,audio,animals,adore,8,72
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,disgust,12,0
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,disgust,7,0
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,dislike,3,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,dislike,11,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,dislike,9,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,dislike,12,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,photo,fitness,dislike,7,10
